userNum,nickname,gameId,seasonId,gameRank,character,weapon,itemWeapon,itemChest,itemHead,itemArm,itemLeg,Trait_Main1,Trait_Main2,Trait_Sub1,Trait_Sub2,TeamKill,Kill,Death,Assist,Dmg_Player,Dmg_Monster
854218,개울여우,46781094,0,4,Magnus,Hammer,Hammer_of_Dagda,Spectral_Jacket,Helm_of_Banneret,Sword_Stopper,Tachyon_Brace,Painkiller,Dine_n'_Dash,Stopping_Power,R_echarger,8,5,3,3,14463,34177
852299,애심,46781094,0,5,Sissela,Shuriken,Astrapē,Blood_Cloak,Persona,Nightmare_Nails,Delta_Red,Open_Wounds,Power_Crescendo,Dismantle_Goliath,Anima_Reaper,9,4,1,1,10004,66939
680475,베어베어,46781094,0,2,Luke,Bat,Rod_of_Heart_-_Crimson,Phantom_Jacket,Tactical_Visor,Helix,Blade_Boots,Embolden,Cavalcade,Frenzy,Anima_Reaper,17,9,1,3,22299,79291
286878,아스라이하얀빛,46781094,0,1,Adina,Arcana,The_Moon,Blood_Cloak,Persona,Nightmare_Nails,Glacial_Shoes,Stopping_Power,Overwatch,Dismantle_Goliath,Anima_Reaper,14,4,2,7,16297,55740
171042,메우,46781094,0,3,Debi_&_Marlene,Two-handed_Sword,Aurora_Longsword,Phantom_Jacket,Eyeshield,Helix,Wild_Walkers,Camping_Guide,Penny_Pincher,Embolden,Cavalcade,11,2,1,8,11455,42687
129538,어쎄신,46781094,0,1,Yuki,Two-handed_Sword,Aurora_Longsword,Spectral_Jacket,Crusader_Helmet,Mythril_Quiver,Wild_Walkers,Painkiller,Dine_n'_Dash,Circular_System,Overwatch,14,4,2,6,19238,61078
99674,째키,46781094,0,4,Theodore,Sniper_Rifle,Dead_Eye,Holy_Orders,Motorcycle_Helmet,Tellurian_Timepiece,Blade_Boots,Contempt_for_the_Weak,Anima_Reaper,Stopping_Power,Power_Crescendo,8,1,5,4,9840,40726
91540,diwm,46781094,0,7,Eleven,Hammer,Hammer_of_Dagda,Ghost_Bride's_Dress,Helm_of_Banneret,Sword_Stopper,Tachyon_Brace,Camping_Guide,Penny_Pincher,Painkiller,Dine_n'_Dash,4,0,5,3,4771,9611
5472600,糖果,46750016,31,8,Bernice,Sniper_Rifle,Tac-50,Tactical_Armor,Crystal_Tiara,Vital_Sign_Sensor,Alexander,Contempt_for_the_Weak,Anima_Reaper,Stopping_Power,Power_Crescendo,8,6,2,0,8709,30969
5455562,내선일체,46750016,31,2,Rio,Bow,Failnaught_-_Crimson,Specter,Legatus,Radar,Galaxy_Steps,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,15,8,3,6,23306,166739
5332613,しゅんけん,46750016,31,6,Vanya,Arcana,The_Empress,Cardinal_Robes,Imperial_Burgonet,Tindalos_Band,Straitjacket_Sneakers,Frenzy,Anima_Reaper,Embolden,Dine_n'_Dash,1,0,5,0,6180,19445
5272612,마지막날,46750016,31,7,Luke,Bat,Statue_of_Soteria,Guardian_Suit,Tactical_OPS_Helmet,Plasma_Arc,Mirage_Lace-Ups,Painkiller,Cavalcade,Frenzy,Anima_Reaper,4,1,2,3,9641,75998
5224739,암흑,46750016,31,6,Echion,VF_Prosthetics,Black_Mamba_King_TL,Guardian_Suit,Cowboy_Hat,Music_Box,Hiking_Boots,Painkiller,Cavalcade,Coin_Toss,Penny_Pincher,1,0,4,1,7807,18254
5223981,夏娜炭最可爱,46750016,31,5,Bernice,Sniper_Rifle,Tac-50,Specter,Blaster_Helmet,Radar,White_Rhinos,Unwavering_Mentality,Dine_n'_Dash,Contempt_for_the_Weak,Anima_Reaper,5,3,3,1,6082,47414
5054463,henly,46750016,31,6,Adriana,Throw,Ruthenium_Marble,Commander's_Armor,Persona,Tindalos_Band,Delta_Red,Open_Wounds,R_echarger,Dismantle_Goliath,Anima_Reaper,1,1,4,0,11091,23410
4985390,玉來萌香,46750016,31,7,Aya,Pistol,Magnum-Boa,Kabana,Persona,Corrupting_Touch,Delta_Red,Stopping_Power,Power_Crescendo,Coin_Toss,Penny_Pincher,4,1,2,1,6577,41330
4969445,요로꼰데,46750016,31,3,Luke,Bat,Monkey_King_Bar,Guardian_Suit,Chinese_Opera_Mask,Mythril_Shield,Blade_Boots,Circular_System,Overwatch,Embolden,Dine_n'_Dash,16,2,3,10,17208,58555
4953890,雷公助我,46750016,31,4,Hart,Guitar,The_Wall,Specter,Blaster_Helmet,Dice_of_Destiny,Bucephalus,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,9,2,4,3,12517,86796
4317838,Asyoucansee,46750016,31,1,Haze,Assault_Rifle,Hellfire_-_Dawn,Blood_Cloak,Persona,Nightmare_Nails,Glacial_Shoes,Open_Wounds,Overwatch,Dismantle_Goliath,Anima_Reaper,15,2,3,8,28922,96157
3582647,神代雪彥,46750016,31,8,Abigail,Axe,Scythe,The_Revenant,Imperial_Crown,Corrupting_Touch,Delta_Red,Stopping_Power,Overwatch,Embolden,Cavalcade,8,0,2,5,4100,24292
2166990,Rio丶柚木ティナ,46750016,31,4,Jackie,Dagger,Starsteel_Twin_Swords,Wisdom_Robes,Legatus,Mythril_Armband,Gladiator,Unwavering_Mentality,Steadfast,Coin_Toss,Penny_Pincher,9,2,5,4,11147,54161
2010667,小熊草莓软糖,46750016,31,5,Luke,Bat,Monkey_King_Bar,EOD_Suit,Tactical_OPS_Helmet,Moonlight_Pendant,Wild_Walkers,Coin_Toss,Penny_Pincher,Embolden,Dine_n'_Dash,5,1,1,1,6323,48333
1444383,늙기싫어용,46750016,31,4,Hisui,Two-handed_Sword,Monohoshizao,Áo_Dài,Blaster_Helmet,Auto-arms,White_Rhinos,Contempt_for_the_Weak,Carnivore,Painkiller,Dine_n'_Dash,9,5,3,4,26841,76573
1189664,ミトツダイラ,46750016,31,2,Lenox,Whip,Sword_of_Scales,Ghost_Bride's_Dress,Commander_Headset,Prominence,Boots_of_Hermes,Thorn_Shackles,Penny_Pincher,Painkiller,Cavalcade,15,1,2,9,12163,65129
1083423,펭귄타고날자,46750016,31,8,Laura,Whip,Ouranos,Cardinal_Robes,Imperial_Crown,Sports_Watch,Tachyon_Brace,Unwavering_Mentality,Cavalcade,Contempt_for_the_Weak,Anima_Reaper,8,2,2,6,8725,25198
732599,건전한닉네임44187,46750016,31,1,Hyunwoo,Glove,Mark_of_the_Phoenix,Phantom_Jacket,Bunny_Hat,Cube_Watch,Wild_Walkers,Painkiller,Cavalcade,Thorn_Shackles,Penny_Pincher,15,1,0,8,12055,49798
732350,밥버거맛사탕,46750016,31,5,Jan,Glove,Imperial_Silk_Gloves,Omertà,Tactical_Visor,Auto-arms,Feather_Boots,Painkiller,Dine_n'_Dash,Circular_System,Overwatch,5,1,2,1,5498,38916
620853,러블리템포,46750016,31,3,Sissela,Shuriken,Mystic_Jade_Charm,Bikini,Sultan's_Turban,Tindalos_Monarch,Legs_of_Steel,Open_Wounds,Overwatch,Coin_Toss,Penny_Pincher,16,9,4,6,30721,86905
357270,hoaming,46750016,31,1,Jackie,Dagger,Scarlet_Scythe,Tactical_Armor,Eyeshield,Chain_of_Thorns,Mythril_Boots,Embolden,Dine_n'_Dash,Contempt_for_the_Weak,Carnivore,15,12,0,1,21993,105306
300852,칼핑,46750016,31,7,Hisui,Two-handed_Sword,Monohoshizao,Áo_Dài,Blaster_Helmet,Plasma_Arc,Blade_Boots,Frenzy,Anima_Reaper,Painkiller,Dine_n'_Dash,4,2,2,1,8808,31644
127842,asam,46750016,31,2,Cathy,Dagger,Eclipse,Kabana,Cyberstalker,Pharaoh's_Artifact,Rose_Steps,Coin_Toss,Penny_Pincher,Stopping_Power,Overwatch,15,6,3,7,16577,73875
85299,슈인,46750016,31,3,Darko,Bat,Monkey_King_Bar,Titan_Armor,Elysian_Halo,Helix,Cowboy_Boots,Embolden,Cavalcade,Circular_System,Overwatch,16,5,3,10,21290,61867
5455800,맛있는콜라,46699790,31,6,Luke,Bat,Statue_of_Soteria,Turnout_Coat,Tactical_Visor,Plasma_Arc,White_Rhinos,Circular_System,Overwatch,Embolden,Dine_n'_Dash,2,1,5,0,8656,20194
5455090,디엔,46699790,31,6,Hisui,Two-handed_Sword,Aurora_Longsword,Áo_Dài,Blaster_Helmet,Plasma_Arc,White_Rhinos,Contempt_for_the_Weak,Anima_Reaper,Unwavering_Mentality,Cavalcade,2,1,7,0,13250,22317
5455089,찌름,46699790,31,6,Rio,Bow,Twinbow,Tuxedo,Crystal_Tiara,Vital_Sign_Sensor,Stellar_Steps,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,2,0,4,2,8609,16921
5443948,이갱,46699790,31,1,Karla,Crossbow,Blood_Half_Moon,Holy_Orders,Racing_Helmet,Tellurian_Timepiece,Red_Shoes,Contempt_for_the_Weak,Anima_Reaper,Unwavering_Mentality,Cavalcade,27,10,0,9,20806,109129
5443931,치윤2,46699790,31,1,Jackie,Dagger,Scarlet_Dagger_-_Crimson,Wisdom_Robes,Legatus,Dice_of_Destiny,Alexander,Contempt_for_the_Weak,Anima_Reaper,Stopping_Power,Power_Crescendo,27,11,0,10,32306,100446
5435721,CVLIPSO,46699790,31,3,Haze,Assault_Rifle,Valkyrie,Blood_Cloak,Sultan's_Turban,Dragon_Scale,Glacial_Shoes,Stopping_Power,Overwatch,Dismantle_Goliath,Anima_Reaper,14,7,2,7,24899,84152
5325826,莉莉娅莉娅,46699790,31,5,Katja,Sniper_Rifle,Polaris,Changpao,Blaster_Helmet,Chain_of_Thorns,Cowboy_Boots,Stopping_Power,Overwatch,Dismantle_Goliath,Anima_Reaper,8,3,3,3,15068,83443
5245195,东洋雪蓮,46699790,31,4,Abigail,Axe,Nephleon,Elegant_Gown,Blood_Crown,Tindalos_Band,Delta_Red,Stopping_Power,Power_Crescendo,Painkiller,Dine_n'_Dash,2,0,5,0,6605,26869
5136766,yzbmzzz,46699790,31,4,Yumin,Arcana,The_Empress,Commander's_Armor,Persona,Tindalos_Monarch,Legs_of_Steel,Contempt_for_the_Weak,Anima_Reaper,Stopping_Power,Power_Crescendo,2,0,2,2,12685,97386
5132645,希瑟拉小脚我吃,46699790,31,4,Nicky,Glove,Divine_Fist,Elegant_Gown,Bunny_Hat,Smash_Totem,Tachyon_Brace,Painkiller,Dine_n'_Dash,Circular_System,Overwatch,2,2,3,0,6710,38153
4444674,satorinnn,46699790,31,7,Mai,Whip,Thunder_Whip,Blazing_Dress,Helm_of_Banneret,Burnished_Aegis,Hiking_Boots,Camping_Guide,Penny_Pincher,Painkiller,Dine_n'_Dash,4,2,3,2,2970,7432
4403126,Simon,46699790,31,7,Abigail,Axe,Nephleon,The_Revenant,Imperial_Burgonet,Tindalos_Band,Wild_Walkers,Stopping_Power,Overwatch,Embolden,Cavalcade,4,2,1,2,7782,35342
4403081,bruner,46699790,31,7,Bernice,Sniper_Rifle,Tac-50,Rocker's_Jacket,Crystal_Tiara,Radar,Bucephalus,Unwavering_Mentality,Dine_n'_Dash,Coin_Toss,Penny_Pincher,4,0,3,4,11432,42244
4267889,포도룡,46699790,31,3,Katja,Sniper_Rifle,Andromeda,Ghillie_Suit,GPNVG,Dice_of_Destiny,Red_Shoes,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,14,6,1,6,20980,60114
4041411,Minimal94,46699790,31,8,Haze,Assault_Rifle,Valkyrie,Blood_Cloak,Imperial_Burgonet,Nightmare_Nails,Glacial_Shoes,Open_Wounds,Power_Crescendo,Dismantle_Goliath,Anima_Reaper,2,0,3,0,7216,40918
4037675,RAZERbexm,46699790,31,8,Darko,Bat,Statue_of_Soteria,EOD_Suit,Elysian_Halo,Shield_of_Kings,Wild_Walkers,Circular_System,Overwatch,Embolden,Cavalcade,2,2,1,0,4540,23825
3627863,wNNNw,46699790,31,8,Theodore,Sniper_Rifle,Gauss_Rifle,Holy_Orders,Motorcycle_Helmet,Sports_Watch,Blade_Boots,Contempt_for_the_Weak,Anima_Reaper,Stopping_Power,Power_Crescendo,2,0,3,2,4310,20822
3411286,基米先生,46699790,31,5,Leon,Glove,Frost_Petal_Hand,Inquisitor,Racing_Helmet,Tellurian_Timepiece,White_Rhinos,Contempt_for_the_Weak,Anima_Reaper,Embolden,Cavalcade,8,4,3,4,9707,40373
1956492,Vulpisfoglia,46699790,31,5,Hisui,Two-handed_Sword,Aurora_Longsword,Áo_Dài,Blaster_Helmet,Plasma_Arc,White_Rhinos,Contempt_for_the_Weak,Anima_Reaper,Unwavering_Mentality,Cavalcade,8,1,4,4,8580,38448
1586009,아기공주예은이,46699790,31,3,Elena,Rapier,Sword_of_Justice,Blazing_Dress,Commander_Headset,Solar_System_Miniature,Wild_Walkers,Painkiller,Cavalcade,Coin_Toss,Penny_Pincher,14,1,1,10,10168,20422
1430556,박질풍,46699790,31,1,Jan,Glove,Blade_Tonfa_-_Dawn,Holy_Orders,Racing_Helmet,Dragon_Scale,Killer_Heels,Stopping_Power,Overwatch,Contempt_for_the_Weak,Anima_Reaper,27,6,1,14,22401,97147
120404,루네어,46699790,31,2,Kenneth,Axe,The_Juggernaut,Burgundy_47,Tactical_Visor,Mythril_Shield,Boots_of_Hermes,Stopping_Power,Power_Crescendo,Embolden,Dine_n'_Dash,10,3,2,4,10034,61702
104999,서어누우,46699790,31,2,Katja,Sniper_Rifle,Polaris,Specter,Blaster_Helmet,Dice_of_Destiny,Racing_Boots,Dismantle_Goliath,Anima_Reaper,Coin_Toss,Penny_Pincher,10,4,2,6,16298,127621
104991,넴캔이,46699790,31,2,Hyunwoo,Glove,Mark_of_the_Phoenix,Phantom_Jacket,Tactical_Visor,Sultan_Adorned,Blade_Boots,Frenzy,Carnivore,Embolden,Dine_n'_Dash,10,3,1,7,12410,33255
5456771,汚れがない,46730221,31,5,Luke,Bat,Monkey_King_Bar,Phantom_Jacket,Tactical_Visor,Smart_Band,White_Rhinos,Embolden,Dine_n'_Dash,Stopping_Power,Overwatch,6,1,2,3,7256,36510
5454071,ニューニューニュ,46730221,31,5,Estelle,Axe,Nephleon,Ghost_Bride's_Dress,Astronaut's_Helmet,Corrupting_Touch,Hiking_Boots,Thorn_Shackles,Penny_Pincher,Embolden,Dine_n'_Dash,6,1,2,3,3790,36079
5328034,scout,46730221,31,2,Eleven,Hammer,Hammer_of_Dagda,Ghost_Bride's_Dress,Crusader_Helmet,Sword_Stopper,Tachyon_Brace,Camping_Guide,Penny_Pincher,Painkiller,Dine_n'_Dash,15,0,2,7,4226,17860
5143240,Nekohime,46730221,31,7,Vanya,Arcana,The_Star,Cardinal_Robes,Astronaut's_Helmet,Tindalos_Monarch,Straitjacket_Sneakers,Frenzy,Anima_Reaper,Embolden,Dine_n'_Dash,0,0,1,0,2552,22778
5135175,ポテチ元帥,46730221,31,6,Jenny,Pistol,Magnum-Boa,Commander's_Armor,Motorcycle_Helmet,Tellurian_Timepiece,Blade_Boots,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,4,0,3,3,7921,40321
4908520,부산청년,46730221,31,5,Aya,Pistol,Agni,Optical_Camouflage_Suit,Cowboy_Hat,Radar,Gladiator,Dismantle_Goliath,Anima_Reaper,Embolden,Steadfast,6,4,2,2,13330,39647
4836975,듄선생,46730221,31,4,Charlotte,Arcana,The_Empress,Blood_Cloak,Imperial_Burgonet,Tindalos_Monarch,Legs_of_Steel,Stopping_Power,Overwatch,Coin_Toss,Penny_Pincher,6,1,1,5,14994,57434
4780080,헌꿈,46730221,31,7,Katja,Sniper_Rifle,Polaris,Specter,Blaster_Helmet,Dice_of_Destiny,Gladiator,Dismantle_Goliath,Anima_Reaper,Coin_Toss,Penny_Pincher,0,0,2,0,7167,59623
4709869,ALDEBARAN,46730221,31,1,Alex,Tonfa,Aurora_Longsword,Burgundy_47,Laurel_Wreath,Helix,Mythril_Boots,Contempt_for_the_Weak,Anima_Reaper,Painkiller,Dine_n'_Dash,15,2,1,11,18685,59906
4624630,파르ツ,46730221,31,3,Debi_&_Marlene,Two-handed_Sword,Hovud,Changpao,Commander_Headset,Helix,Blade_Boots,Camping_Guide,Penny_Pincher,Embolden,Dine_n'_Dash,8,3,2,5,9608,16630
4368221,SeiHan,46730221,31,4,Debi_&_Marlene,Two-handed_Sword,Dáinsleif_-_Crimson,Phantom_Jacket,Commander_Headset,Smart_Band,Red_Shoes,Camping_Guide,Penny_Pincher,Embolden,Cavalcade,6,0,4,5,7460,24005
4083427,여치스,46730221,31,2,Rio,Bow,Failnaught_-_Crimson,Optical_Camouflage_Suit,Legatus,Radar,Galaxy_Steps,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,15,7,2,5,34480,84544
3072955,Gu3,46730221,31,3,Markus,Axe,Axe_of_Pangu,Guardian_Suit,Tactical_OPS_Helmet,Smash_Totem,Hiking_Boots,Painkiller,Dine_n'_Dash,Camping_Guide,Penny_Pincher,8,4,2,4,12866,25876
2813080,박쁠뿡,46730221,31,1,Darko,Bat,Monkey_King_Bar,Specter,Legatus,Dice_of_Destiny,Mirage_Lace-Ups,Stopping_Power,Power_Crescendo,Embolden,Cavalcade,15,6,1,6,11157,30954
2553466,SoulSeeker,46730221,31,6,Vanya,Arcana,The_Star,Holy_Orders,Imperial_Burgonet,Tindalos_Band,Straitjacket_Sneakers,Frenzy,Anima_Reaper,Embolden,Dine_n'_Dash,4,4,2,0,11674,29419
2542503,Xiula,46730221,31,6,Yuki,Two-handed_Sword,Thuận_Thiên,Spectral_Jacket,Helm_of_Banneret,Plasma_Arc,White_Rhinos,Painkiller,Cavalcade,Stopping_Power,Overwatch,4,0,3,3,7903,24189
2541849,뭐로하지19,46730221,31,7,Hisui,Two-handed_Sword,Aurora_Longsword,Changpao,Blaster_Helmet,Plasma_Arc,White_Rhinos,Contempt_for_the_Weak,Anima_Reaper,Unwavering_Mentality,Cavalcade,0,0,4,0,2922,27814
2075569,SEINRasraden,46730221,31,3,Haze,Assault_Rifle,Gold_Rush,Blood_Cloak,Persona,Nightmare_Nails,Delta_Red,Open_Wounds,Power_Crescendo,Dismantle_Goliath,Anima_Reaper,8,1,2,7,28859,66358
571122,혀노에몽,46730221,31,2,Laura,Whip,Ouranos,Cardinal_Robes,Sultan's_Turban,Tellurian_Timepiece,Glacial_Shoes,Unwavering_Mentality,Cavalcade,Contempt_for_the_Weak,Anima_Reaper,15,8,4,5,21900,61939
309151,間不容髮,46730221,31,4,Adina,Arcana,The_Moon,Blood_Cloak,Persona,Tindalos_Monarch,Legs_of_Steel,Stopping_Power,Overwatch,Dismantle_Goliath,Anima_Reaper,6,5,2,1,16324,93251
94561,눈꽃덩이,46730221,31,1,Celine,Throw,Chaser,Blood_Cloak,Persona,Bracelet_of_Skadi,Legs_of_Steel,Stopping_Power,Power_Crescendo,Contempt_for_the_Weak,Anima_Reaper,15,6,0,7,33892,68685
5486284,0amir0,46680785,0,6,Debi_&_Marlene,Two-handed_Sword,Arondight,Turnout_Coat,Unknown(Head),Smart_Band,Feather_Boots,Camping_Guide,Penny_Pincher,Embolden,Cavalcade,2,0,2,1,1369,7709
5483600,琥珀琥珀,46680785,0,4,Hisui,Two-handed_Sword,Aurora_Longsword,Áo_Dài,Blaster_Helmet,Auto-arms,Blade_Boots,Contempt_for_the_Weak,Anima_Reaper,Unwavering_Mentality,Cavalcade,3,2,2,1,8374,55658
5476580,Sereine,46680785,0,1,Vanya,Arcana,The_Empress,Holy_Orders,Astronaut's_Helmet,Tindalos_Monarch,Legs_of_Steel,Frenzy,Anima_Reaper,Embolden,Dine_n'_Dash,15,2,2,10,11766,37695
5474924,Daraik,46680785,0,1,Tia,Bat,Ghost_Hand,Blood_Cloak,Persona,Nightmare_Nails,Glacial_Shoes,Contempt_for_the_Weak,Anima_Reaper,Stopping_Power,Power_Crescendo,15,7,1,5,18166,52915
5464725,Draklora,46680785,0,6,Garnet,Bat,Spy_Umbrella,Ghost_Bride's_Dress,Helm_of_Banneret,Burnished_Aegis,Steel_Knee_Pads,Coin_Toss,Penny_Pincher,Painkiller,Dine_n'_Dash,2,1,3,1,11772,21048
5459148,marukusenpaii,46680785,0,7,Lenox,Whip,Thunder_Whip,Qipao,Blaster_Helmet,Unknown(Arm),Steel_Knee_Pads,Thorn_Shackles,Penny_Pincher,Painkiller,Cavalcade,0,0,2,0,2524,18590
5448965,1Pupsik1,46680785,0,1,Jackie,Dagger,Fragarach,Tactical_Armor,Crystal_Tiara,Bloodripper,Alexander,Frenzy,Anima_Reaper,Embolden,Dine_n'_Dash,15,5,0,2,11645,122009
5395195,galansi,46680785,0,2,Silvia,Pistol,Devil's_Marksman,Inquisitor,Imperial_Crown,Veritas_Lux_Mea,Killer_Heels,Unwavering_Mentality,Cavalcade,Open_Wounds,Overwatch,6,1,3,4,6731,29423
5052808,KillerJoe,46680785,0,4,Haze,Assault_Rifle,Gold_Rush,Blood_Cloak,Persona,Nightmare_Nails,Glacial_Shoes,Stopping_Power,Overwatch,Dismantle_Goliath,Anima_Reaper,3,1,3,0,3079,48628
4930176,MaksioTaksio,46680785,0,5,Jackie,Dagger,Fragarach,Wisdom_Robes,Crystal_Tiara,Vital_Sign_Sensor,Racing_Boots,Contempt_for_the_Weak,Anima_Reaper,Stopping_Power,Power_Crescendo,15,8,1,4,11829,36821
4889755,甜菜西风,46680785,0,4,Jackie,Dagger,Carnwennan,Changpao,GPNVG,Vital_Sign_Sensor,Racing_Boots,Contempt_for_the_Weak,Anima_Reaper,Stopping_Power,Power_Crescendo,3,0,1,2,2258,32148
4370327,OzzY00,46680785,0,7,Alonso,Glove,Divine_Fist,Crusader_Armor,Dwarf's_Helmet,Sword_Stopper,Tachyon_Brace,Thorn_Shackles,Penny_Pincher,Painkiller,Dine_n'_Dash,0,0,1,0,3904,18272
3165984,Ethernetwow,46680785,0,2,Debi_&_Marlene,Two-handed_Sword,Laevateinn,Phantom_Jacket,Commander_Headset,Helix,Blade_Boots,Camping_Guide,Penny_Pincher,Embolden,Dine_n'_Dash,6,2,4,3,7777,72033
2907224,VoXDei,46680785,0,3,Sissela,Shuriken,Death_Rune,Blood_Cloak,Sultan's_Turban,Corrupting_Touch,Delta_Red,Open_Wounds,Overwatch,Dismantle_Goliath,Anima_Reaper,14,6,4,5,14949,22872
2632945,DUSKCOBRA,46680785,0,3,Haze,Assault_Rifle,Valkyrie,Blood_Cloak,Persona,Nightmare_Nails,Glacial_Shoes,Open_Wounds,Power_Crescendo,Dismantle_Goliath,Anima_Reaper,14,1,3,11,18535,41160
2621315,Epickipodkradacz,46680785,0,5,Katja,Sniper_Rifle,Polaris,Ghillie_Suit,GPNVG,Vital_Sign_Sensor,Stellar_Steps,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,15,3,2,9,13310,34814
2621313,snarb,46680785,0,5,Debi_&_Marlene,Two-handed_Sword,Laevateinn,Phantom_Jacket,Commander_Headset,Smart_Band,Feather_Boots,Camping_Guide,Penny_Pincher,Embolden,Cavalcade,15,4,1,9,11243,21786
2050043,RIMUSAMA,46680785,0,7,Charlotte,Arcana,Temperance,Cardinal_Robes,Imperial_Burgonet,Claddagh_Ring,Delta_Red,Camping_Guide,Penny_Pincher,Embolden,Dine_n'_Dash,0,0,2,0,2813,8158
1561520,DAWICV,46680785,0,2,Arda,Arcana,The_Star,Bikini,Persona,Tindalos_Band,Rose_Steps,Stopping_Power,R_echarger,Contempt_for_the_Weak,Anima_Reaper,6,3,5,0,14349,63886
1008201,Jesuroe,46680785,0,6,Hisui,Two-handed_Sword,Aurora_Longsword,Changpao,Blaster_Helmet,Plasma_Arc,White_Rhinos,Contempt_for_the_Weak,Anima_Reaper,Unwavering_Mentality,Cavalcade,2,1,3,0,8355,20688
141850,SuperPepsi,46680785,0,3,Isol,Assault_Rifle,Endeavor_AX,Beautiful_Garment,GPNVG,Dice_of_Destiny,Gladiator,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,14,7,1,6,17492,44692
5474334,Draizein,46684232,31,2,Katja,Sniper_Rifle,Andromeda,Specter,Crystal_Tiara,Dice_of_Destiny,Racing_Boots,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,13,2,3,5,13942,36861
4532031,띠띠장인후보생,46684232,31,5,Markus,Axe,Axe_of_Pangu,Crusader_Armor,Tactical_OPS_Helmet,Music_Box,Cowboy_Boots,Painkiller,Dine_n'_Dash,Frenzy,Carnivore,6,1,2,3,5211,21702
4527694,The개멍,46684232,31,7,Isaac,Tonfa,Holster_Tonfa,Turnout_Coat,Diadem,Chain_of_Thorns,White_Rhinos,Embolden,Dine_n'_Dash,Stopping_Power,Overwatch,4,1,4,2,7770,17686
3697897,Kazeros,46684232,31,5,Magnus,Hammer,Hammer_of_Dagda,Spectral_Jacket,Helm_of_Banneret,Centipede's_Pauldron,Tachyon_Brace,Painkiller,Dine_n'_Dash,Stopping_Power,R_echarger,6,3,3,3,9132,19311
3303164,윌리엄죽이는사람,46684232,31,4,Kenneth,Axe,The_Juggernaut,Phantom_Jacket,Tactical_Visor,Mythril_Shield,Wild_Walkers,Stopping_Power,Power_Crescendo,Embolden,Dine_n'_Dash,6,4,2,2,16355,70797
3261137,愛麗ス,46684232,31,3,Estelle,Axe,Paradise_Lost,Blazing_Dress,Astronaut's_Helmet,Corrupting_Touch,EOD_Boots,Thorn_Shackles,Penny_Pincher,Painkiller,Steadfast,7,1,2,2,7657,28666
2908622,아날비즈투척수,46684232,31,4,Lenox,Whip,Thunder_Whip,Ghost_Bride's_Dress,Commander_Headset,Schrödinger's_Box,Steel_Knee_Pads,Thorn_Shackles,Penny_Pincher,Painkiller,Cavalcade,6,1,4,4,9114,23940
2895341,원딜유기전문,46684232,31,4,Haze,Assault_Rifle,Hellfire_-_Dawn,Blood_Cloak,Persona,Tindalos_Band,Glacial_Shoes,Open_Wounds,Power_Crescendo,Dismantle_Goliath,Anima_Reaper,6,1,4,5,20727,67840
2885290,坂崎爱子,46684232,31,3,Vanya,Arcana,The_Empress,Holy_Orders,Imperial_Burgonet,Tindalos_Monarch,Straitjacket_Sneakers,Frenzy,Anima_Reaper,Embolden,Dine_n'_Dash,7,3,2,3,15005,52530
2654185,淮花,46684232,31,3,Rio,Bow,Twinbow,Specter,Crystal_Tiara,Radar,Galaxy_Steps,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,7,3,2,3,18832,52137
2593599,숨참고한강다이브,46684232,31,7,Jenny,Pistol,Altair,Commander's_Armor,Motorcycle_Helmet,Tellurian_Timepiece,Feather_Boots,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,4,0,4,0,5697,9822
1830588,超级阿凯,46684232,31,2,Nicky,Glove,Iron_Fist,Elegant_Gown,Astronaut's_Helmet,Veritas_Lux_Mea,Wild_Walkers,Unwavering_Mentality,Steadfast,Stopping_Power,Overwatch,13,0,2,10,15492,56436
1706491,超级阿凯他哥,46684232,31,2,Jackie,Dagger,Fragarach,Wisdom_Robes,Legatus,Dice_of_Destiny,Racing_Boots,Contempt_for_the_Weak,Anima_Reaper,Stopping_Power,Power_Crescendo,13,11,4,1,24767,64767
1484800,후글,46684232,31,6,Jan,Glove,Tactical_Tonfa,Holy_Orders,Racing_Helmet,Sports_Watch,Delta_Red,Stopping_Power,Overwatch,Contempt_for_the_Weak,Anima_Reaper,13,6,2,3,13954,39318
1221969,첵스맛파,46684232,31,6,Aiden,Two-handed_Sword,Monohoshizao,Rocker's_Jacket,Elysian_Halo,Sultan_Adorned,Feather_Boots,Unwavering_Mentality,Cavalcade,Open_Wounds,R_echarger,13,6,1,5,13657,31919
